time U B V R I J H K
1.418150e+01 -19.656011 -19.002769 -18.641737 -18.561405 -18.710280 -17.323141 -17.557352 -17.748294
1.439750e+01 -19.658963 -19.016225 -18.658322 -18.573599 -18.720278 -17.319140 -17.549854 -17.740269
1.461350e+01 -19.662585 -19.027190 -18.673296 -18.586534 -18.730279 -17.315138 -17.544854 -17.732769
1.482950e+01 -19.665584 -19.039587 -18.689868 -18.598001 -18.740278 -17.311137 -17.538604 -17.725270
1.504550e+01 -19.667672 -19.049491 -18.704400 -18.609466 -18.750279 -17.305640 -17.531107 -17.715270
1.526150e+01 -19.668481 -19.057976 -18.716433 -18.618700 -18.759061 -17.299145 -17.522985 -17.705270
1.547750e+01 -19.667752 -19.066919 -18.730528 -18.628439 -18.767779 -17.292651 -17.514865 -17.692770
1.558550e+01 -19.663925 -19.069572 -18.740418 -18.627024 -18.773745 -17.303172 -17.522356 -17.697770
1.580150e+01 -19.661030 -19.076088 -18.754178 -18.636945 -18.781275 -17.295196 -17.512357 -17.685269
1.601750e+01 -19.659955 -19.083980 -18.766567 -18.645921 -18.788774 -17.288709 -17.503615 -17.674746
1.623340e+01 -19.656755 -19.090521 -18.780315 -18.654891 -18.796274 -17.280740 -17.495497 -17.662770
1.644940e+01 -19.652624 -19.096129 -18.794501 -18.665092 -18.802509 -17.274259 -17.485502 -17.650269
1.666540e+01 -19.649127 -19.103140 -18.809042 -18.676271 -18.810009 -17.267778 -17.479264 -17.637770
1.688140e+01 -19.644462 -19.110842 -18.824943 -18.686739 -18.817509 -17.261299 -17.471150 -17.627769
1.709740e+01 -19.638861 -19.116958 -18.839051 -18.695465 -18.823746 -17.257320 -17.463035 -17.617770
1.731340e+01 -19.632090 -19.124204 -18.853176 -18.704875 -18.828746 -17.253342 -17.457421 -17.607769
1.752940e+01 -19.625021 -19.128771 -18.863498 -18.712890 -18.834984 -17.247894 -17.451810 -17.598295
1.774540e+01 -19.614172 -19.130589 -18.870140 -18.716189 -18.839967 -17.243921 -17.445589 -17.585794
1.796140e+01 -19.602169 -19.129732 -18.874704 -18.719020 -18.846209 -17.235982 -17.437483 -17.571321
1.817740e+01 -19.589201 -19.125901 -18.874717 -18.720072 -18.849952 -17.229513 -17.429374 -17.556848
1.839340e+01 -19.572262 -19.119579 -18.872231 -18.718964 -18.854944 -17.220547 -17.420663 -17.541847
1.860940e+01 -19.556219 -19.111663 -18.867241 -18.715613 -18.858693 -17.212618 -17.411956 -17.524875
1.882540e+01 -19.536142 -19.101956 -18.862694 -18.714432 -18.861192 -17.206155 -17.405750 -17.509876
1.904130e+01 -19.517661 -19.091572 -18.857354 -18.710828 -18.863694 -17.199695 -17.397652 -17.493435
1.925730e+01 -19.497021 -19.080302 -18.852460 -18.709696 -18.867448 -17.193235 -17.393355 -17.478965
1.947330e+01 -19.476410 -19.069533 -18.849641 -18.709287 -18.871201 -17.189279 -17.389665 -17.466997
1.968930e+01 -19.455826 -19.058776 -18.847233 -18.709630 -18.874957 -17.187822 -17.386573 -17.455030
1.990530e+01 -19.435273 -19.048057 -18.846983 -18.712171 -18.878714 -17.188866 -17.385980 -17.447531
2.012130e+01 -19.412250 -19.038073 -18.847091 -18.715434 -18.882472 -17.191367 -17.387297 -17.441098
2.033730e+01 -19.391467 -19.029014 -18.848907 -18.717980 -18.886232 -17.193867 -17.391120 -17.436635
2.055330e+01 -19.369563 -19.020463 -18.851506 -18.722759 -18.891256 -17.199914 -17.395532 -17.432709
2.076930e+01 -19.347700 -19.011452 -18.853340 -18.726027 -18.895021 -17.204914 -17.401860 -17.430748
2.098530e+01 -19.326446 -19.003156 -18.868911 -18.721139 -18.899942 -17.221608 -17.416268 -17.440209
2.120130e+01 -19.304060 -18.994685 -18.869762 -18.725150 -18.903693 -17.226611 -17.423187 -17.439328
2.141730e+01 -19.279770 -18.984929 -18.871605 -18.728417 -18.907448 -17.234110 -17.430686 -17.439870
2.163320e+01 -19.257486 -18.976542 -18.873774 -18.731000 -18.912457 -17.239110 -17.439519 -17.442912
2.184920e+01 -19.234169 -18.966822 -18.873455 -18.732121 -18.917473 -17.245559 -17.448941 -17.444000
2.206520e+01 -19.209746 -18.957157 -18.875278 -18.733935 -18.921232 -17.253060 -17.458361 -17.447045
2.228120e+01 -19.184012 -18.947229 -18.877031 -18.735014 -18.924993 -17.258061 -17.468363 -17.450640
2.249720e+01 -19.160568 -18.936493 -18.878858 -18.736560 -18.927520 -17.265562 -17.480281 -17.456188
2.271320e+01 -19.133534 -18.926684 -18.882772 -18.738839 -18.930054 -17.273464 -17.492203 -17.459788
2.292920e+01 -19.106556 -18.916901 -18.884513 -18.738924 -18.932592 -17.280965 -17.506623 -17.467839
2.314520e+01 -19.078260 -18.904727 -18.888092 -18.740477 -18.935136 -17.290966 -17.521050 -17.476446
2.336120e+01 -19.048884 -18.894274 -18.889420 -18.738832 -18.936463 -17.299920 -17.536047 -17.485055
2.357720e+01 -19.016829 -18.879657 -18.886596 -18.736683 -18.937742 -17.309921 -17.548548 -17.495612
2.379320e+01 -18.982561 -18.863752 -18.880870 -18.731392 -18.939086 -17.318876 -17.562972 -17.506169
2.411710e+01 -18.930002 -18.835239 -18.865574 -18.719272 -18.939233 -17.331378 -17.582970 -17.524786
2.444110e+01 -18.873886 -18.802951 -18.843991 -18.706139 -18.936903 -17.342835 -17.603544 -17.545347
2.476510e+01 -18.819045 -18.768577 -18.821653 -18.691434 -18.938295 -17.355335 -17.626039 -17.568408
2.508910e+01 -18.763122 -18.733530 -18.799757 -18.678721 -18.939810 -17.368253 -17.651614 -17.594533
2.541310e+01 -18.705890 -18.697832 -18.778298 -18.668448 -18.941235 -17.384715 -17.679688 -17.622598
2.573710e+01 -18.649954 -18.662988 -18.761199 -18.661851 -18.943991 -17.404105 -17.712186 -17.653730
2.606110e+01 -18.591612 -18.628138 -18.746604 -18.657021 -18.949270 -17.425573 -17.745839 -17.686798
2.638510e+01 -18.532746 -18.588834 -18.751581 -18.659215 -18.940445 -17.449982 -17.784107 -17.729298
2.681700e+01 -18.451667 -18.542291 -18.739169 -18.661641 -18.951902 -17.484401 -17.834104 -17.776006
2.724900e+01 -18.368072 -18.492897 -18.724627 -18.662672 -18.963395 -17.519856 -17.882757 -17.824077
2.768100e+01 -18.282145 -18.441272 -18.710297 -18.666511 -18.978617 -17.554295 -17.930834 -17.870797
2.822100e+01 -18.171276 -18.375120 -18.692978 -18.669663 -18.998861 -17.601247 -17.991990 -17.931375
2.876100e+01 -18.055880 -18.307466 -18.674729 -18.670063 -19.015447 -17.647203 -18.054488 -17.988105
2.930090e+01 -17.934606 -18.235339 -18.654062 -18.666239 -19.023400 -17.691686 -18.112568 -18.044267
2.984090e+01 -17.808859 -18.159157 -18.624055 -18.653614 -19.025242 -17.733679 -18.163148 -18.094848
3.038090e+01 -17.678679 -18.076892 -18.585115 -18.637054 -19.021958 -17.770684 -18.204318 -18.141015
3.092090e+01 -17.551266 -17.993460 -18.539803 -18.617035 -19.018710 -17.806193 -18.240490 -18.187930
3.167680e+01 -17.385401 -17.881435 -18.478658 -18.595312 -19.018222 -17.856708 -18.292847 -18.252930
3.210880e+01 -17.297145 -17.819678 -18.454409 -18.593366 -19.016210 -17.888826 -18.331668 -18.294099
3.318880e+01 -17.098993 -17.676458 -18.396193 -18.587169 -19.038223 -17.973944 -18.421533 -18.385272
3.426870e+01 -16.905190 -17.528334 -18.336675 -18.578336 -19.062560 -18.056032 -18.507127 -18.466446
3.534870e+01 -16.705024 -17.374494 -18.272781 -18.560814 -19.068313 -18.127741 -18.580820 -18.537626
3.642870e+01 -16.499365 -17.218364 -18.198144 -18.524351 -19.053004 -18.166411 -18.623917 -18.580721
3.750860e+01 -16.305576 -17.066289 -18.108231 -18.473398 -19.016895 -18.177255 -18.633916 -18.595719
3.858860e+01 -16.138971 -16.936464 -18.033984 -18.428053 -18.991074 -18.203809 -18.655716 -18.627631
3.966850e+01 -16.008814 -16.827129 -17.975180 -18.399032 -18.982767 -18.249419 -18.698215 -18.672036
4.074850e+01 -15.891367 -16.725266 -17.918631 -18.369685 -18.971973 -18.289098 -18.733817 -18.711447
4.182840e+01 -15.767947 -16.621434 -17.859256 -18.333373 -18.950099 -18.309726 -18.756317 -18.733947
4.290840e+01 -15.646871 -16.516923 -17.790560 -18.289030 -18.916508 -18.284429 -18.738817 -18.716451
4.398840e+01 -15.516470 -16.409192 -17.716137 -18.229940 -18.871189 -18.234428 -18.695713 -18.682186
4.506830e+01 -15.396993 -16.312140 -17.646172 -18.176695 -18.828377 -18.222570 -18.679417 -18.678514
4.614830e+01 -15.295220 -16.230758 -17.588114 -18.134516 -18.798376 -18.237566 -18.688127 -18.699267
4.722820e+01 -15.203570 -16.158281 -17.532854 -18.092771 -18.764782 -18.241638 -18.688734 -18.708688
4.830820e+01 -15.112558 -16.083725 -17.475185 -18.049950 -18.727599 -18.219139 -18.671232 -18.693108
4.938810e+01 -15.014858 -16.005355 -17.411795 -17.998857 -18.683375 -18.148497 -18.613123 -18.641376
5.046810e+01 -14.909706 -15.921390 -17.343569 -17.942881 -18.629680 -18.055362 -18.535012 -18.576578
5.154800e+01 -14.809524 -15.841436 -17.281359 -17.889061 -18.572459 -18.007862 -18.491220 -18.549298
5.262800e+01 -14.722044 -15.774190 -17.229824 -17.846577 -18.528056 -17.984728 -18.464935 -18.542594
5.370800e+01 -14.645292 -15.715673 -17.179450 -17.806455 -18.484180 -17.938482 -18.424934 -18.515345
5.478790e+01 -14.566921 -15.658300 -17.132443 -17.763874 -18.438690 -17.861312 -18.364321 -18.465607
5.586790e+01 -14.486180 -15.598364 -17.081350 -17.721234 -18.390278 -17.747007 -18.273704 -18.388391
5.694780e+01 -14.408744 -15.539011 -17.034249 -17.680003 -18.340426 -17.628333 -18.180591 -18.313140
5.802780e+01 -14.336355 -15.485843 -16.992862 -17.645076 -18.293399 -17.552755 -18.118692 -18.272912
5.878380e+01 -14.296565 -15.453807 -16.966756 -17.624746 -18.265743 -17.519679 -18.086800 -18.251829
5.986370e+01 -14.236882 -15.412956 -16.937235 -17.597317 -18.227809 -17.461047 -18.036795 -18.217171
6.094370e+01 -14.180518 -15.374051 -16.905934 -17.569900 -18.189926 -17.392989 -17.978684 -18.170030
6.202360e+01 -14.123370 -15.332438 -16.871624 -17.540236 -18.152095 -17.318412 -17.914970 -18.113966
6.310360e+01 -14.067044 -15.290846 -16.838002 -17.512030 -18.114233 -17.249389 -17.851866 -18.062374
6.418350e+01 -14.016414 -15.251275 -16.808436 -17.486954 -18.079022 -17.188847 -17.798761 -18.020794
6.526350e+01 -13.966875 -15.217222 -16.782288 -17.463703 -18.041365 -17.134295 -17.751262 -17.984746
6.634350e+01 -13.916554 -15.183302 -16.757063 -17.438842 -18.006258 -17.078768 -17.703155 -17.945678
6.742340e+01 -13.865427 -15.147934 -16.728420 -17.413675 -17.971213 -17.023768 -17.652552 -17.903603
6.850340e+01 -13.813514 -15.110389 -16.696593 -17.386018 -17.937443 -16.967258 -17.599453 -17.858086
6.958330e+01 -13.765545 -15.072132 -16.667139 -17.360180 -17.904966 -16.913246 -17.548854 -17.816541
7.066330e+01 -13.716153 -15.036090 -16.640881 -17.337423 -17.870039 -16.859240 -17.503254 -17.778529
7.174320e+01 -13.667600 -15.002269 -16.616398 -17.314256 -17.832665 -16.809238 -17.458254 -17.744496
7.282320e+01 -13.618337 -14.969492 -16.590243 -17.290631 -17.799060 -16.760232 -17.415157 -17.707971
7.390320e+01 -13.569847 -14.933381 -16.560929 -17.264879 -17.767917 -16.715234 -17.372061 -17.672465
7.498310e+01 -13.521293 -14.896334 -16.530750 -17.237477 -17.739279 -16.670233 -17.331465 -17.636960
7.606310e+01 -13.471136 -14.857874 -16.502017 -17.213169 -17.708255 -16.621744 -17.290873 -17.603451
7.714300e+01 -13.422686 -14.824026 -16.475916 -17.190524 -17.674766 -16.572736 -17.250869 -17.570449
7.822300e+01 -13.374313 -14.789193 -16.450707 -17.165809 -17.641311 -16.523732 -17.210865 -17.538947
7.930290e+01 -13.325964 -14.754296 -16.422110 -17.140786 -17.607755 -16.481230 -17.175271 -17.508447
8.038290e+01 -13.277647 -14.717312 -16.392649 -17.114569 -17.580392 -16.442742 -17.142180 -17.480449
8.146280e+01 -13.228308 -14.678810 -16.360895 -17.088578 -17.554357 -16.404251 -17.111588 -17.452950
8.254280e+01 -13.179998 -14.642950 -16.333935 -17.064396 -17.525835 -16.361755 -17.077176 -17.426957
8.362280e+01 -13.129989 -14.608944 -16.307105 -17.040171 -17.496160 -16.316757 -17.044082 -17.398961
8.470270e+01 -13.081768 -14.574119 -16.278491 -17.014192 -17.462674 -16.272746 -17.009080 -17.370966
8.578270e+01 -13.036034 -14.538444 -16.249205 -16.988912 -17.434196 -16.234259 -16.980992 -17.345474
8.686260e+01 -12.986818 -14.501271 -16.219761 -16.962753 -17.408037 -16.202283 -16.955987 -17.322974
8.794260e+01 -12.936886 -14.463851 -16.188103 -16.936276 -17.385730 -16.168797 -16.930990 -17.302480
8.902250e+01 -12.889441 -14.429078 -16.159545 -16.912161 -17.358425 -16.130315 -16.903488 -17.279980
9.010250e+01 -12.840256 -14.393075 -16.132603 -16.887630 -17.328627 -16.090312 -16.875984 -17.256990
9.118240e+01 -12.794631 -14.358582 -16.103292 -16.860969 -17.297694 -16.050318 -16.847896 -17.234000
9.226240e+01 -12.746598 -14.322731 -16.073256 -16.833725 -17.271552 -16.016834 -16.823482 -17.211990
9.334240e+01 -12.697426 -14.286514 -16.042330 -16.808359 -17.249268 -15.986838 -16.802891 -17.194000
9.442230e+01 -12.650099 -14.249686 -16.012946 -16.783623 -17.225634 -15.957375 -16.782890 -17.176500
9.550230e+01 -12.600979 -14.215757 -15.983796 -16.758477 -17.199498 -15.923896 -16.760975 -17.156989
9.658220e+01 -12.555493 -14.181318 -15.954496 -16.731875 -17.169728 -15.888898 -16.737885 -17.138998
9.766220e+01 -12.508212 -14.145538 -15.925192 -16.705320 -17.141092 -15.853902 -16.715383 -17.118998
9.874210e+01 -12.459127 -14.110509 -15.894281 -16.679551 -17.116334 -15.823902 -16.692882 -17.101009
9.982210e+01 -12.412530 -14.074756 -15.864296 -16.654168 -17.095204 -15.794447 -16.672879 -17.083508
1.009020e+02 -12.365320 -14.040126 -15.834997 -16.628455 -17.071581 -15.764449 -16.652879 -17.066009
1.019820e+02 -12.320595 -14.007869 -15.806597 -16.603990 -17.042955 -15.735001 -16.632877 -17.051009
1.030620e+02 -12.273384 -13.974430 -15.779070 -16.578496 -17.015455 -15.705004 -16.612875 -17.033507
1.041420e+02 -12.226217 -13.939699 -15.748177 -16.552324 -16.988209 -15.675006 -16.592872 -17.016010
1.052220e+02 -12.179061 -13.905044 -15.719004 -16.526622 -16.964588 -15.646534 -16.570961 -17.000521
1.063020e+02 -12.133736 -13.870697 -15.689759 -16.501922 -16.940969 -15.618061 -16.550959 -16.983020
1.073820e+02 -12.089090 -13.839817 -15.664689 -16.477932 -16.915968 -15.589596 -16.532869 -16.967532
1.084620e+02 -12.041956 -13.807419 -15.636307 -16.453895 -16.889851 -15.562097 -16.513456 -16.952532
1.095420e+02 -11.997338 -13.774286 -15.609528 -16.429864 -16.863735 -15.533628 -16.493454 -16.935521
1.106220e+02 -11.952138 -13.741026 -15.580408 -16.405177 -16.840120 -15.506132 -16.474042 -16.920032
1.117020e+02 -11.907573 -13.707779 -15.551991 -16.380596 -16.817619 -15.480164 -16.455952 -16.904544
1.127820e+02 -11.863657 -13.676979 -15.526223 -16.356984 -16.795119 -15.451699 -16.436539 -16.889546
1.138620e+02 -11.820983 -13.645202 -15.500194 -16.334439 -16.771506 -15.426702 -16.418448 -16.874546
1.149410e+02 -11.777087 -13.615381 -15.473536 -16.310455 -16.746506 -15.399204 -16.400947 -16.859543
1.159130e+02 -11.740071 -13.587383 -15.448629 -16.288290 -16.725394 -15.375740 -16.384036 -16.846559
1.168850e+02 -11.700611 -13.557987 -15.422771 -16.267184 -16.704282 -15.352277 -16.366535 -16.832044
1.178570e+02 -11.661762 -13.529807 -15.398617 -16.246501 -16.685674 -15.329779 -16.351534 -16.819059
1.189370e+02 -11.619800 -13.500373 -15.373598 -16.223971 -16.663173 -15.303819 -16.334033 -16.804060
1.199090e+02 -11.583465 -13.474571 -15.349559 -16.202918 -16.643173 -15.282857 -16.317121 -16.791557
1.208810e+02 -11.546545 -13.447850 -15.326994 -16.181820 -16.622065 -15.259400 -16.302120 -16.779059
1.218530e+02 -11.510224 -13.420992 -15.302843 -16.160724 -16.600958 -15.236902 -16.286529 -16.766074
1.228250e+02 -11.473909 -13.393055 -15.278695 -16.139629 -16.579853 -15.214402 -16.271527 -16.753575
1.239050e+02 -11.434514 -13.364797 -15.252095 -16.117112 -16.557354 -15.190947 -16.254616 -16.740588
1.248770e+02 -11.400132 -13.339374 -15.230402 -16.097536 -16.539853 -15.169991 -16.239616 -16.728088
1.258490e+02 -11.366339 -13.313811 -15.206371 -16.076492 -16.519853 -15.147493 -16.224615 -16.715588
1.268210e+02 -11.330649 -13.288212 -15.184615 -16.057855 -16.500147 -15.126538 -16.209613 -16.703089
1.277930e+02 -11.296883 -13.263745 -15.160587 -16.036815 -16.480148 -15.105585 -16.194613 -16.690589
1.287650e+02 -11.262533 -13.238352 -15.138137 -16.015727 -16.459046 -15.083087 -16.179612 -16.680105
1.298450e+02 -11.226280 -13.210456 -15.113121 -15.993651 -16.439047 -15.059637 -16.162702 -16.665107
1.308170e+02 -11.194444 -13.186184 -15.089909 -15.974689 -16.419046 -15.039637 -16.147701 -16.655104
1.317890e+02 -11.161291 -13.161885 -15.067458 -15.954034 -16.400447 -15.019639 -16.135199 -16.642606
1.327610e+02 -11.130038 -13.138871 -15.045935 -15.935455 -16.381850 -15.000238 -16.120198 -16.630106
1.337330e+02 -11.098805 -13.114762 -15.024251 -15.915454 -16.361850 -14.980238 -16.105198 -16.619623
1.348130e+02 -11.064518 -13.089231 -14.999351 -15.892964 -16.339350 -14.956791 -16.090196 -16.607122
1.357850e+02 -11.033858 -13.065128 -14.977667 -15.873346 -16.320752 -14.936792 -16.075788 -16.594621
1.367570e+02 -11.002660 -13.042135 -14.955381 -15.853789 -16.303253 -14.916794 -16.062694 -16.584144
1.377290e+02 -10.973948 -13.019288 -14.933752 -15.835216 -16.284656 -14.898350 -16.048286 -16.571640
1.387010e+02 -10.943314 -12.997376 -14.912234 -15.816691 -16.267157 -14.878350 -16.035786 -16.561641
1.396730e+02 -10.914610 -12.974531 -14.890555 -15.796690 -16.247158 -14.859906 -16.020784 -16.549139
1.399960e+02 -10.906527 -12.968139 -14.883218 -15.790620 -16.241063 -14.851462 -16.016377 -16.546639
